case_id,damage_type,element_id,severity_pct,member_type,zone,n_elements_total,detection_ok,n_false_positives
C_0408,Corrosion,23,60,Beam,mudline,120,False,0
C_0409,Corrosion,23,65,Beam,mudline,120,False,0
C_0410,Corrosion,23,70,Beam,mudline,120,False,0
C_0411,Corrosion,23,75,Beam,mudline,120,False,0
C_0412,Corrosion,23,80,Beam,mudline,120,False,0
C_0413,Corrosion,23,85,Beam,mudline,120,False,0
C_0414,Corrosion,23,90,Beam,mudline,120,False,0
C_0415,Corrosion,24,5,Beam,mudline,120,False,0
C_0416,Corrosion,24,10,Beam,mudline,120,False,0
C_0417,Corrosion,24,15,Beam,mudline,120,False,0
C_0418,Corrosion,24,20,Beam,mudline,120,False,0
C_0419,Corrosion,24,25,Beam,mudline,120,False,0
C_0420,Corrosion,24,30,Beam,mudline,120,False,0
C_0421,Corrosion,24,35,Beam,mudline,120,False,0
C_0422,Corrosion,24,40,Beam,mudline,120,False,0
C_0423,Corrosion,24,45,Beam,mudline,120,False,0
C_0424,Corrosion,24,50,Beam,mudline,120,False,0
C_0425,Corrosion,24,55,Beam,mudline,120,False,0
C_0426,Corrosion,24,60,Beam,mudline,120,False,0
C_0427,Corrosion,24,65,Beam,mudline,120,False,0
C_0428,Corrosion,24,70,Beam,mudline,120,False,0
C_0429,Corrosion,24,75,Beam,mudline,120,False,0
C_0430,Corrosion,24,80,Beam,mudline,120,False,0
C_0431,Corrosion,24,85,Beam,mudline,120,False,0
C_0432,Corrosion,24,90,Beam,mudline,120,False,0
C_0433,Corrosion,25,5,Inclined_leg,sub1,120,True,2
C_0434,Corrosion,25,10,Inclined_leg,sub1,120,True,2
C_0435,Corrosion,25,15,Inclined_leg,sub1,120,True,2
C_0436,Corrosion,25,20,Inclined_leg,sub1,120,True,2
C_0437,Corrosion,25,25,Inclined_leg,sub1,120,True,2
C_0438,Corrosion,25,30,Inclined_leg,sub1,120,True,2
C_0439,Corrosion,25,35,Inclined_leg,sub1,120,True,2
C_0440,Corrosion,25,40,Inclined_leg,sub1,120,True,2
C_0441,Corrosion,25,45,Inclined_leg,sub1,120,True,2
C_0442,Corrosion,25,50,Inclined_leg,sub1,120,True,2
C_0443,Corrosion,25,55,Inclined_leg,sub1,120,True,1
C_0444,Corrosion,25,60,Inclined_leg,sub1,120,True,1
C_0445,Corrosion,25,65,Inclined_leg,sub1,120,True,1
C_0446,Corrosion,25,70,Inclined_leg,sub1,120,True,1
C_0447,Corrosion,25,75,Inclined_leg,sub1,120,True,1
C_0448,Corrosion,25,80,Inclined_leg,sub1,120,True,1
C_0449,Corrosion,25,85,Inclined_leg,sub1,120,True,1
C_0450,Corrosion,25,90,Inclined_leg,sub1,120,True,1
C_0451,Corrosion,26,5,Brace,sub1,120,True,0
C_0452,Corrosion,26,10,Brace,sub1,120,True,0
C_0453,Corrosion,26,15,Brace,sub1,120,True,0
C_0454,Corrosion,26,20,Brace,sub1,120,True,0
C_0455,Corrosion,26,25,Brace,sub1,120,True,0
C_0456,Corrosion,26,30,Brace,sub1,120,True,0
C_0457,Corrosion,26,35,Brace,sub1,120,True,0
C_0458,Corrosion,26,40,Brace,sub1,120,True,0
C_0459,Corrosion,26,45,Brace,sub1,120,True,0
C_0460,Corrosion,26,50,Brace,sub1,120,True,0
C_0461,Corrosion,26,55,Brace,sub1,120,True,0
C_0462,Corrosion,26,60,Brace,sub1,120,True,0
C_0463,Corrosion,26,65,Brace,sub1,120,True,0
C_0464,Corrosion,26,70,Brace,sub1,120,True,0
C_0465,Corrosion,26,75,Brace,sub1,120,True,0
C_0466,Corrosion,26,80,Brace,sub1,120,True,0
C_0467,Corrosion,26,85,Brace,sub1,120,True,0
C_0468,Corrosion,26,90,Brace,sub1,120,True,0
C_0469,Corrosion,27,5,Brace,sub1,120,True,1
C_0470,Corrosion,27,10,Brace,sub1,120,True,1
C_0471,Corrosion,27,15,Brace,sub1,120,True,1
C_0472,Corrosion,27,20,Brace,sub1,120,True,1
C_0473,Corrosion,27,25,Brace,sub1,120,True,1
C_0474,Corrosion,27,30,Brace,sub1,120,True,1
C_0475,Corrosion,27,35,Brace,sub1,120,True,1
C_0476,Corrosion,27,40,Brace,sub1,120,True,1
C_0477,Corrosion,27,45,Brace,sub1,120,True,1
C_0478,Corrosion,27,50,Brace,sub1,120,True,1
C_0479,Corrosion,27,55,Brace,sub1,120,True,1
C_0480,Corrosion,27,60,Brace,sub1,120,True,1
C_0481,Corrosion,27,65,Brace,sub1,120,True,1
C_0482,Corrosion,27,70,Brace,sub1,120,True,1
C_0483,Corrosion,27,75,Brace,sub1,120,True,1
C_0484,Corrosion,27,80,Brace,sub1,120,True,1
C_0485,Corrosion,27,85,Brace,sub1,120,True,1
C_0486,Corrosion,27,90,Brace,sub1,120,True,1
C_0487,Corrosion,28,5,Brace,sub1,120,True,1
C_0488,Corrosion,28,10,Brace,sub1,120,True,1
C_0489,Corrosion,28,15,Brace,sub1,120,True,1
C_0490,Corrosion,28,20,Brace,sub1,120,True,1
C_0491,Corrosion,28,25,Brace,sub1,120,True,1
C_0492,Corrosion,28,30,Brace,sub1,120,True,1
C_0493,Corrosion,28,35,Brace,sub1,120,True,1
C_0494,Corrosion,28,40,Brace,sub1,120,True,1
C_0495,Corrosion,28,45,Brace,sub1,120,True,1
C_0496,Corrosion,28,50,Brace,sub1,120,True,1
C_0497,Corrosion,28,55,Brace,sub1,120,True,1
C_0498,Corrosion,28,60,Brace,sub1,120,True,1
C_0499,Corrosion,28,65,Brace,sub1,120,True,1
C_0500,Corrosion,28,70,Brace,sub1,120,True,1
C_0501,Corrosion,28,75,Brace,sub1,120,True,1
C_0502,Corrosion,28,80,Brace,sub1,120,True,1
C_0503,Corrosion,28,85,Brace,sub1,120,True,1
C_0504,Corrosion,28,90,Brace,sub1,120,True,1
C_0505,Corrosion,29,5,Brace,sub1,120,True,1
C_0506,Corrosion,29,10,Brace,sub1,120,True,1
C_0507,Corrosion,29,15,Brace,sub1,120,True,1
C_0508,Corrosion,29,20,Brace,sub1,120,True,1
C_0509,Corrosion,29,25,Brace,sub1,120,True,1
C_0510,Corrosion,29,30,Brace,sub1,120,True,1
C_0511,Corrosion,29,35,Brace,sub1,120,True,1
C_0512,Corrosion,29,40,Brace,sub1,120,True,1
C_0513,Corrosion,29,45,Brace,sub1,120,True,1
C_0514,Corrosion,29,50,Brace,sub1,120,True,1
C_0515,Corrosion,29,55,Brace,sub1,120,True,1
C_0516,Corrosion,29,60,Brace,sub1,120,True,1
C_0517,Corrosion,29,65,Brace,sub1,120,True,1
C_0518,Corrosion,29,70,Brace,sub1,120,True,1
C_0519,Corrosion,29,75,Brace,sub1,120,True,1
C_0520,Corrosion,29,80,Brace,sub1,120,True,1
C_0521,Corrosion,29,85,Brace,sub1,120,True,1
C_0522,Corrosion,29,90,Brace,sub1,120,True,1
C_0523,Corrosion,30,5,Inclined_leg,sub1,120,True,2
C_0524,Corrosion,30,10,Inclined_leg,sub1,120,True,2
C_0525,Corrosion,30,15,Inclined_leg,sub1,120,True,2
C_0526,Corrosion,30,20,Inclined_leg,sub1,120,True,2
C_0527,Corrosion,30,25,Inclined_leg,sub1,120,True,2
C_0528,Corrosion,30,30,Inclined_leg,sub1,120,True,2
C_0529,Corrosion,30,35,Inclined_leg,sub1,120,True,2
C_0530,Corrosion,30,40,Inclined_leg,sub1,120,True,2
C_0531,Corrosion,30,45,Inclined_leg,sub1,120,True,2
C_0532,Corrosion,30,50,Inclined_leg,sub1,120,True,2
C_0533,Corrosion,30,55,Inclined_leg,sub1,120,True,1
C_0534,Corrosion,30,60,Inclined_leg,sub1,120,True,1
C_0535,Corrosion,30,65,Inclined_leg,sub1,120,True,1
C_0536,Corrosion,30,70,Inclined_leg,sub1,120,True,1
C_0537,Corrosion,30,75,Inclined_leg,sub1,120,True,1
C_0538,Corrosion,30,80,Inclined_leg,sub1,120,True,1
C_0539,Corrosion,30,85,Inclined_leg,sub1,120,True,1
C_0540,Corrosion,30,90,Inclined_leg,sub1,120,True,1
C_0541,Corrosion,31,5,Brace,sub1,120,True,0
C_0542,Corrosion,31,10,Brace,sub1,120,True,0
C_0543,Corrosion,31,15,Brace,sub1,120,True,0
C_0544,Corrosion,31,20,Brace,sub1,120,True,0
C_0545,Corrosion,31,25,Brace,sub1,120,True,0
C_0546,Corrosion,31,30,Brace,sub1,120,True,0
C_0547,Corrosion,31,35,Brace,sub1,120,True,0
C_0548,Corrosion,31,40,Brace,sub1,120,True,0
C_0549,Corrosion,31,45,Brace,sub1,120,True,0
C_0550,Corrosion,31,50,Brace,sub1,120,True,0
C_0551,Corrosion,31,55,Brace,sub1,120,True,0
C_0552,Corrosion,31,60,Brace,sub1,120,True,0
C_0553,Corrosion,31,65,Brace,sub1,120,True,0
C_0554,Corrosion,31,70,Brace,sub1,120,True,0
C_0555,Corrosion,31,75,Brace,sub1,120,True,0
C_0556,Corrosion,31,80,Brace,sub1,120,True,0
C_0557,Corrosion,31,85,Brace,sub1,120,True,0
C_0558,Corrosion,31,90,Brace,sub1,120,True,0
C_0559,Corrosion,32,5,Brace,sub1,120,True,1
C_0560,Corrosion,32,10,Brace,sub1,120,True,1
C_0561,Corrosion,32,15,Brace,sub1,120,True,1
C_0562,Corrosion,32,20,Brace,sub1,120,True,1
C_0563,Corrosion,32,25,Brace,sub1,120,True,1
C_0564,Corrosion,32,30,Brace,sub1,120,True,1
C_0565,Corrosion,32,35,Brace,sub1,120,True,1
C_0566,Corrosion,32,40,Brace,sub1,120,True,1
C_0567,Corrosion,32,45,Brace,sub1,120,True,1
C_0568,Corrosion,32,50,Brace,sub1,120,True,1
C_0569,Corrosion,32,55,Brace,sub1,120,True,1
C_0570,Corrosion,32,60,Brace,sub1,120,True,1
C_0571,Corrosion,32,65,Brace,sub1,120,True,1
C_0572,Corrosion,32,70,Brace,sub1,120,True,1
C_0573,Corrosion,32,75,Brace,sub1,120,True,1
C_0574,Corrosion,32,80,Brace,sub1,120,True,1
C_0575,Corrosion,32,85,Brace,sub1,120,True,1
C_0576,Corrosion,32,90,Brace,sub1,120,True,1
C_0577,Corrosion,33,5,Brace,sub1,120,True,1
C_0578,Corrosion,33,10,Brace,sub1,120,True,1
C_0579,Corrosion,33,15,Brace,sub1,120,True,1
C_0580,Corrosion,33,20,Brace,sub1,120,True,1
C_0581,Corrosion,33,25,Brace,sub1,120,True,1
C_0582,Corrosion,33,30,Brace,sub1,120,True,1
C_0583,Corrosion,33,35,Brace,sub1,120,True,1
C_0584,Corrosion,33,40,Brace,sub1,120,True,1
C_0585,Corrosion,33,45,Brace,sub1,120,True,1
C_0586,Corrosion,33,50,Brace,sub1,120,True,1
C_0587,Corrosion,33,55,Brace,sub1,120,True,1
C_0588,Corrosion,33,60,Brace,sub1,120,True,1
C_0589,Corrosion,33,65,Brace,sub1,120,True,1
C_0590,Corrosion,33,70,Brace,sub1,120,True,1
C_0591,Corrosion,33,75,Brace,sub1,120,True,1
C_0592,Corrosion,33,80,Brace,sub1,120,True,1
C_0593,Corrosion,33,85,Brace,sub1,120,True,1
C_0594,Corrosion,33,90,Brace,sub1,120,True,1
C_0595,Corrosion,34,5,Brace,sub1,120,True,1
C_0596,Corrosion,34,10,Brace,sub1,120,True,1
C_0597,Corrosion,34,15,Brace,sub1,120,True,1
C_0598,Corrosion,34,20,Brace,sub1,120,True,1
C_0599,Corrosion,34,25,Brace,sub1,120,True,1
C_0600,Corrosion,34,30,Brace,sub1,120,True,1
C_0601,Corrosion,34,35,Brace,sub1,120,True,1
C_0602,Corrosion,34,40,Brace,sub1,120,True,1
C_0603,Corrosion,34,45,Brace,sub1,120,True,1
C_0604,Corrosion,34,50,Brace,sub1,120,True,1
C_0605,Corrosion,34,55,Brace,sub1,120,True,1
C_0606,Corrosion,34,60,Brace,sub1,120,True,1
C_0607,Corrosion,34,65,Brace,sub1,120,True,1
C_0608,Corrosion,34,70,Brace,sub1,120,True,1
C_0609,Corrosion,34,75,Brace,sub1,120,True,1
C_0610,Corrosion,34,80,Brace,sub1,120,True,1
C_0611,Corrosion,34,85,Brace,sub1,120,True,1
C_0612,Corrosion,34,90,Brace,sub1,120,True,1
C_0613,Corrosion,35,5,Inclined_leg,sub1,120,True,2
C_0614,Corrosion,35,10,Inclined_leg,sub1,120,True,2
C_0615,Corrosion,35,15,Inclined_leg,sub1,120,True,2
C_0616,Corrosion,35,20,Inclined_leg,sub1,120,True,2
C_0617,Corrosion,35,25,Inclined_leg,sub1,120,True,2
C_0618,Corrosion,35,30,Inclined_leg,sub1,120,True,2
C_0619,Corrosion,35,35,Inclined_leg,sub1,120,True,2
C_0620,Corrosion,35,40,Inclined_leg,sub1,120,True,2
C_0621,Corrosion,35,45,Inclined_leg,sub1,120,True,2
C_0622,Corrosion,35,50,Inclined_leg,sub1,120,True,2
C_0623,Corrosion,35,55,Inclined_leg,sub1,120,True,1
C_0624,Corrosion,35,60,Inclined_leg,sub1,120,True,1
C_0625,Corrosion,35,65,Inclined_leg,sub1,120,True,1
C_0626,Corrosion,35,70,Inclined_leg,sub1,120,True,1
C_0627,Corrosion,35,75,Inclined_leg,sub1,120,True,1
C_0628,Corrosion,35,80,Inclined_leg,sub1,120,True,1
C_0629,Corrosion,35,85,Inclined_leg,sub1,120,True,1
C_0630,Corrosion,35,90,Inclined_leg,sub1,120,True,1
C_0631,Corrosion,36,5,Brace,sub1,120,True,0
C_0632,Corrosion,36,10,Brace,sub1,120,True,0
C_0633,Corrosion,36,15,Brace,sub1,120,True,0
C_0634,Corrosion,36,20,Brace,sub1,120,True,0
C_0635,Corrosion,36,25,Brace,sub1,120,True,0
C_0636,Corrosion,36,30,Brace,sub1,120,True,0
C_0637,Corrosion,36,35,Brace,sub1,120,True,0
C_0638,Corrosion,36,40,Brace,sub1,120,True,0
C_0639,Corrosion,36,45,Brace,sub1,120,True,0
C_0640,Corrosion,36,50,Brace,sub1,120,True,0
C_0641,Corrosion,36,55,Brace,sub1,120,True,0
C_0642,Corrosion,36,60,Brace,sub1,120,True,0
C_0643,Corrosion,36,65,Brace,sub1,120,True,0
C_0644,Corrosion,36,70,Brace,sub1,120,True,0
C_0645,Corrosion,36,75,Brace,sub1,120,True,0
C_0646,Corrosion,36,80,Brace,sub1,120,True,0
C_0647,Corrosion,36,85,Brace,sub1,120,True,0
C_0648,Corrosion,36,90,Brace,sub1,120,True,0
C_0649,Corrosion,37,5,Brace,sub1,120,True,1
C_0650,Corrosion,37,10,Brace,sub1,120,True,1
C_0651,Corrosion,37,15,Brace,sub1,120,True,1
C_0652,Corrosion,37,20,Brace,sub1,120,True,1
C_0653,Corrosion,37,25,Brace,sub1,120,True,1
C_0654,Corrosion,37,30,Brace,sub1,120,True,1
C_0655,Corrosion,37,35,Brace,sub1,120,True,1
C_0656,Corrosion,37,40,Brace,sub1,120,True,1
C_0657,Corrosion,37,45,Brace,sub1,120,True,1
C_0658,Corrosion,37,50,Brace,sub1,120,True,1
C_0659,Corrosion,37,55,Brace,sub1,120,True,1
C_0660,Corrosion,37,60,Brace,sub1,120,True,1
C_0661,Corrosion,37,65,Brace,sub1,120,True,1
C_0662,Corrosion,37,70,Brace,sub1,120,True,1
C_0663,Corrosion,37,75,Brace,sub1,120,True,1
C_0664,Corrosion,37,80,Brace,sub1,120,True,1
C_0665,Corrosion,37,85,Brace,sub1,120,True,1
C_0666,Corrosion,37,90,Brace,sub1,120,True,1
C_0667,Corrosion,38,5,Brace,sub1,120,True,1
C_0668,Corrosion,38,10,Brace,sub1,120,True,1
C_0669,Corrosion,38,15,Brace,sub1,120,True,1
C_0670,Corrosion,38,20,Brace,sub1,120,True,1
C_0671,Corrosion,38,25,Brace,sub1,120,True,1
C_0672,Corrosion,38,30,Brace,sub1,120,True,1
C_0673,Corrosion,38,35,Brace,sub1,120,True,1
C_0674,Corrosion,38,40,Brace,sub1,120,True,1
C_0675,Corrosion,38,45,Brace,sub1,120,True,1
C_0676,Corrosion,38,50,Brace,sub1,120,True,1
C_0677,Corrosion,38,55,Brace,sub1,120,True,1
C_0678,Corrosion,38,60,Brace,sub1,120,True,1
C_0679,Corrosion,38,65,Brace,sub1,120,True,1
C_0680,Corrosion,38,70,Brace,sub1,120,True,1
C_0681,Corrosion,38,75,Brace,sub1,120,True,1
C_0682,Corrosion,38,80,Brace,sub1,120,True,1
C_0683,Corrosion,38,85,Brace,sub1,120,True,1
C_0684,Corrosion,38,90,Brace,sub1,120,True,1
C_0685,Corrosion,39,5,Brace,sub1,120,True,1
C_0686,Corrosion,39,10,Brace,sub1,120,True,1
C_0687,Corrosion,39,15,Brace,sub1,120,True,1
C_0688,Corrosion,39,20,Brace,sub1,120,True,1
C_0689,Corrosion,39,25,Brace,sub1,120,True,1
C_0690,Corrosion,39,30,Brace,sub1,120,True,1
C_0691,Corrosion,39,35,Brace,sub1,120,True,1
C_0692,Corrosion,39,40,Brace,sub1,120,True,1
C_0693,Corrosion,39,45,Brace,sub1,120,True,1
C_0694,Corrosion,39,50,Brace,sub1,120,True,1
C_0695,Corrosion,39,55,Brace,sub1,120,True,1
C_0696,Corrosion,39,60,Brace,sub1,120,True,1
C_0697,Corrosion,39,65,Brace,sub1,120,True,1
C_0698,Corrosion,39,70,Brace,sub1,120,True,1
C_0699,Corrosion,39,75,Brace,sub1,120,True,1
C_0700,Corrosion,39,80,Brace,sub1,120,True,1
C_0701,Corrosion,39,85,Brace,sub1,120,True,1
C_0702,Corrosion,39,90,Brace,sub1,120,True,1
C_0703,Corrosion,40,5,Inclined_leg,sub1,120,True,2
C_0704,Corrosion,40,10,Inclined_leg,sub1,120,True,2
C_0705,Corrosion,40,15,Inclined_leg,sub1,120,True,2
C_0706,Corrosion,40,20,Inclined_leg,sub1,120,True,2
C_0707,Corrosion,40,25,Inclined_leg,sub1,120,True,2
C_0708,Corrosion,40,30,Inclined_leg,sub1,120,True,2
C_0709,Corrosion,40,35,Inclined_leg,sub1,120,True,2
C_0710,Corrosion,40,40,Inclined_leg,sub1,120,True,2
C_0711,Corrosion,40,45,Inclined_leg,sub1,120,True,2
C_0712,Corrosion,40,50,Inclined_leg,sub1,120,True,2
C_0713,Corrosion,40,55,Inclined_leg,sub1,120,True,1
C_0714,Corrosion,40,60,Inclined_leg,sub1,120,True,1
C_0715,Corrosion,40,65,Inclined_leg,sub1,120,True,1
C_0716,Corrosion,40,70,Inclined_leg,sub1,120,True,1
C_0717,Corrosion,40,75,Inclined_leg,sub1,120,True,1
C_0718,Corrosion,40,80,Inclined_leg,sub1,120,True,1
C_0719,Corrosion,40,85,Inclined_leg,sub1,120,True,1
C_0720,Corrosion,40,90,Inclined_leg,sub1,120,True,1
C_0721,Corrosion,41,5,Brace,sub1,120,True,0
C_0722,Corrosion,41,10,Brace,sub1,120,True,0
C_0723,Corrosion,41,15,Brace,sub1,120,True,0
C_0724,Corrosion,41,20,Brace,sub1,120,True,0
C_0725,Corrosion,41,25,Brace,sub1,120,True,0
C_0726,Corrosion,41,30,Brace,sub1,120,True,0
C_0727,Corrosion,41,35,Brace,sub1,120,True,0
C_0728,Corrosion,41,40,Brace,sub1,120,True,0
C_0729,Corrosion,41,45,Brace,sub1,120,True,0
C_0730,Corrosion,41,50,Brace,sub1,120,True,0
C_0731,Corrosion,41,55,Brace,sub1,120,True,0
C_0732,Corrosion,41,60,Brace,sub1,120,True,0
C_0733,Corrosion,41,65,Brace,sub1,120,True,0
C_0734,Corrosion,41,70,Brace,sub1,120,True,0
C_0735,Corrosion,41,75,Brace,sub1,120,True,0
C_0736,Corrosion,41,80,Brace,sub1,120,True,0
C_0737,Corrosion,41,85,Brace,sub1,120,True,0
C_0738,Corrosion,41,90,Brace,sub1,120,True,0
C_0739,Corrosion,42,5,Brace,sub1,120,True,1
C_0740,Corrosion,42,10,Brace,sub1,120,True,1
C_0741,Corrosion,42,15,Brace,sub1,120,True,1
C_0742,Corrosion,42,20,Brace,sub1,120,True,1
C_0743,Corrosion,42,25,Brace,sub1,120,True,1
C_0744,Corrosion,42,30,Brace,sub1,120,True,1
C_0745,Corrosion,42,35,Brace,sub1,120,True,1
C_0746,Corrosion,42,40,Brace,sub1,120,True,1
C_0747,Corrosion,42,45,Brace,sub1,120,True,1
C_0748,Corrosion,42,50,Brace,sub1,120,True,1
C_0749,Corrosion,42,55,Brace,sub1,120,True,1
C_0750,Corrosion,42,60,Brace,sub1,120,True,1
C_0751,Corrosion,42,65,Brace,sub1,120,True,1
C_0752,Corrosion,42,70,Brace,sub1,120,True,1
C_0753,Corrosion,42,75,Brace,sub1,120,True,1
C_0754,Corrosion,42,80,Brace,sub1,120,True,1
C_0755,Corrosion,42,85,Brace,sub1,120,True,1
C_0756,Corrosion,42,90,Brace,sub1,120,True,1
C_0757,Corrosion,43,5,Brace,sub1,120,True,1
C_0758,Corrosion,43,10,Brace,sub1,120,True,1
C_0759,Corrosion,43,15,Brace,sub1,120,True,1
C_0760,Corrosion,43,20,Brace,sub1,120,True,1
C_0761,Corrosion,43,25,Brace,sub1,120,True,1
C_0762,Corrosion,43,30,Brace,sub1,120,True,1
C_0763,Corrosion,43,35,Brace,sub1,120,True,1
C_0764,Corrosion,43,40,Brace,sub1,120,True,1
C_0765,Corrosion,43,45,Brace,sub1,120,True,1
C_0766,Corrosion,43,50,Brace,sub1,120,True,1
C_0767,Corrosion,43,55,Brace,sub1,120,True,1
C_0768,Corrosion,43,60,Brace,sub1,120,True,1
C_0769,Corrosion,43,65,Brace,sub1,120,True,1
C_0770,Corrosion,43,70,Brace,sub1,120,True,1
C_0771,Corrosion,43,75,Brace,sub1,120,True,1
C_0772,Corrosion,43,80,Brace,sub1,120,True,1
C_0773,Corrosion,43,85,Brace,sub1,120,True,1
C_0774,Corrosion,43,90,Brace,sub1,120,True,1
C_0775,Corrosion,44,5,Brace,sub1,120,True,1
C_0776,Corrosion,44,10,Brace,sub1,120,True,1
C_0777,Corrosion,44,15,Brace,sub1,120,True,1
C_0778,Corrosion,44,20,Brace,sub1,120,True,1
C_0779,Corrosion,44,25,Brace,sub1,120,True,1
C_0780,Corrosion,44,30,Brace,sub1,120,True,1
C_0781,Corrosion,44,35,Brace,sub1,120,True,1
C_0782,Corrosion,44,40,Brace,sub1,120,True,1
C_0783,Corrosion,44,45,Brace,sub1,120,True,1
C_0784,Corrosion,44,50,Brace,sub1,120,True,1
C_0785,Corrosion,44,55,Brace,sub1,120,True,1
C_0786,Corrosion,44,60,Brace,sub1,120,True,1
C_0787,Corrosion,44,65,Brace,sub1,120,True,1
C_0788,Corrosion,44,70,Brace,sub1,120,True,1
C_0789,Corrosion,44,75,Brace,sub1,120,True,1
C_0790,Corrosion,44,80,Brace,sub1,120,True,1
C_0791,Corrosion,44,85,Brace,sub1,120,True,1
C_0792,Corrosion,44,90,Brace,sub1,120,True,1
C_0793,Corrosion,45,5,Beam,sub1,120,False,14
C_0794,Corrosion,45,10,Beam,sub1,120,False,18
C_0795,Corrosion,45,15,Beam,sub1,120,False,18
C_0796,Corrosion,45,20,Beam,sub1,120,False,18
C_0797,Corrosion,45,25,Beam,sub1,120,False,18
C_0798,Corrosion,45,30,Beam,sub1,120,False,18
C_0799,Corrosion,45,35,Beam,sub1,120,False,18
C_0800,Corrosion,45,40,Beam,sub1,120,False,18
C_0801,Corrosion,45,45,Beam,sub1,120,False,18
C_0802,Corrosion,45,50,Beam,sub1,120,False,22
C_0803,Corrosion,45,55,Beam,sub1,120,False,18
C_0804,Corrosion,45,60,Beam,sub1,120,False,18
C_0805,Corrosion,45,65,Beam,sub1,120,False,30
C_0806,Corrosion,45,70,Beam,sub1,120,False,18
C_0807,Corrosion,45,75,Beam,sub1,120,False,13
C_0808,Corrosion,45,80,Beam,sub1,120,False,8
C_0809,Corrosion,45,85,Beam,sub1,120,False,7
C_0810,Corrosion,45,90,Beam,sub1,120,False,5
C_0811,Corrosion,46,5,Beam,sub1,120,False,18
C_0812,Corrosion,46,10,Beam,sub1,120,False,18
C_0813,Corrosion,46,15,Beam,sub1,120,False,23
C_0814,Corrosion,46,20,Beam,sub1,120,False,18
C_0815,Corrosion,46,25,Beam,sub1,120,False,18
C_0816,Corrosion,46,30,Beam,sub1,120,False,18
C_0817,Corrosion,46,35,Beam,sub1,120,False,18
C_0818,Corrosion,46,40,Beam,sub1,120,False,18
C_0819,Corrosion,46,45,Beam,sub1,120,False,20
C_0820,Corrosion,46,50,Beam,sub1,120,False,18
C_0821,Corrosion,46,55,Beam,sub1,120,False,20
C_0822,Corrosion,46,60,Beam,sub1,120,False,19
C_0823,Corrosion,46,65,Beam,sub1,120,False,16
C_0824,Corrosion,46,70,Beam,sub1,120,False,16
C_0825,Corrosion,46,75,Beam,sub1,120,False,16
C_0826,Corrosion,46,80,Beam,sub1,120,False,16
C_0827,Corrosion,46,85,Beam,sub1,120,False,9
C_0828,Corrosion,46,90,Beam,sub1,120,False,18
C_0829,Corrosion,47,5,Beam,sub1,120,False,18
C_0830,Corrosion,47,10,Beam,sub1,120,False,18
C_0831,Corrosion,47,15,Beam,sub1,120,False,17
C_0832,Corrosion,47,20,Beam,sub1,120,False,18
C_0833,Corrosion,47,25,Beam,sub1,120,False,18
C_0834,Corrosion,47,30,Beam,sub1,120,False,18
C_0835,Corrosion,47,35,Beam,sub1,120,False,18
C_0836,Corrosion,47,40,Beam,sub1,120,False,18
C_0837,Corrosion,47,45,Beam,sub1,120,False,18
C_0838,Corrosion,47,50,Beam,sub1,120,False,18
C_0839,Corrosion,47,55,Beam,sub1,120,False,18
C_0840,Corrosion,47,60,Beam,sub1,120,False,18
C_0841,Corrosion,47,65,Beam,sub1,120,False,18
C_0842,Corrosion,47,70,Beam,sub1,120,False,18
C_0843,Corrosion,47,75,Beam,sub1,120,False,14
C_0844,Corrosion,47,80,Beam,sub1,120,False,11
C_0845,Corrosion,47,85,Beam,sub1,120,False,7
C_0846,Corrosion,47,90,Beam,sub1,120,False,5
C_0847,Corrosion,48,5,Beam,sub1,120,False,18
C_0848,Corrosion,48,10,Beam,sub1,120,False,18
C_0849,Corrosion,48,15,Beam,sub1,120,False,18
C_0850,Corrosion,48,20,Beam,sub1,120,False,18
C_0851,Corrosion,48,25,Beam,sub1,120,False,16
C_0852,Corrosion,48,30,Beam,sub1,120,False,16
C_0853,Corrosion,48,35,Beam,sub1,120,False,18
C_0854,Corrosion,48,40,Beam,sub1,120,False,18
C_0855,Corrosion,48,45,Beam,sub1,120,False,27
C_0856,Corrosion,48,50,Beam,sub1,120,False,18
C_0857,Corrosion,48,55,Beam,sub1,120,False,18
C_0858,Corrosion,48,60,Beam,sub1,120,False,19
C_0859,Corrosion,48,65,Beam,sub1,120,False,20
C_0860,Corrosion,48,70,Beam,sub1,120,False,16
C_0861,Corrosion,48,75,Beam,sub1,120,False,22
C_0862,Corrosion,48,80,Beam,sub1,120,False,16
C_0863,Corrosion,48,85,Beam,sub1,120,False,14
C_0864,Corrosion,48,90,Beam,sub1,120,False,18
C_0865,Corrosion,49,5,Inclined_leg,sub2,120,True,2
C_0866,Corrosion,49,10,Inclined_leg,sub2,120,True,2
C_0867,Corrosion,49,15,Inclined_leg,sub2,120,True,2
C_0868,Corrosion,49,20,Inclined_leg,sub2,120,True,2
C_0869,Corrosion,49,25,Inclined_leg,sub2,120,True,2
C_0870,Corrosion,49,30,Inclined_leg,sub2,120,True,2
C_0871,Corrosion,49,35,Inclined_leg,sub2,120,True,2
C_0872,Corrosion,49,40,Inclined_leg,sub2,120,True,2
C_0873,Corrosion,49,45,Inclined_leg,sub2,120,True,2
C_0874,Corrosion,49,50,Inclined_leg,sub2,120,True,2
C_0875,Corrosion,49,55,Inclined_leg,sub2,120,True,2
C_0876,Corrosion,49,60,Inclined_leg,sub2,120,True,2
